ela_mean,ela_std,fft_mean,texture_variance,noise_mean,copy_move_score,noise_inconsistency,label
14.329853057861328,16.472603095450605,128.8913116455078,41.283604636308155,1.2702865600585938,0.0,25.542557947915828,0
12.485294342041016,17.648118386155193,143.20227813720703,141.99481355595344,2.067114512125651,0.0,76.91201589606588,0
18.25460433959961,20.41741870852847,140.04450607299805,158.02498147258302,4.737281799316406,0.0,123.12803975141037,0
21.286849975585938,22.900912759675585,152.2250099182129,430.8504533690866,7.487375895182292,0.0,160.81799975113142,0
15.011636098225912,16.391233382106535,137.1674575805664,80.88644752475375,2.511662801106771,0.0,69.04655572255962,0
14.669568379720053,15.281197384787664,134.64466857910156,65.71513687208062,3.3629480997721353,0.0,65.39070757200273,0
12.928825378417969,18.200295475658354,127.69412231445312,39.132480144602596,1.3386090596516926,0.0,43.391640599250394,0
14.894091288248697,17.01180937473612,140.87686920166016,118.58383522904478,3.4759979248046875,0.0,67.55429568458983,0
17.496468861897785,18.769874117319542,124.03598403930664,22.08787498458696,4.689123789469401,0.0,130.82927552136044,0
7.767848968505859,9.366185564016366,136.94958114624023,83.95396456842718,2.977710723876953,0.0,90.216129390991,0
18.61979802449544,18.919733976893184,135.32439041137695,74.30749412368459,2.472454071044922,0.0,16.873187239427768,0
9.008864084879557,10.826869182912226,147.75561141967773,254.92073217354482,3.0599492390950522,0.0,152.5820699611252,0
18.607076009114582,20.311708259792155,147.24892044067383,227.50902642971778,6.069040934244792,0.0,134.84192812163354,0
18.59532419840495,19.116263592019276,147.06091690063477,224.39449645759305,5.1178639729817705,0.0,137.34058542781906,0
17.61713155110677,18.37572203828774,147.58766174316406,231.52844189222378,3.3782984415690103,0.0,106.81727129498591,0
17.075946807861328,17.257797650592565,152.47180557250977,345.73006192501634,4.378279368082683,0.0,97.74269620689078,0
12.044915517171225,13.647860906444608,145.63689041137695,194.90616817933915,2.7091496785481772,0.0,43.09954729957326,0
10.205028533935547,12.313367680432684,146.61072540283203,227.72921958193183,2.7778892517089844,0.0,64.61208632659694,0
11.510484059651693,13.572497247277832,144.95334243774414,195.33963110647164,2.7377421061197915,0.0,66.06063512431899,0
17.255472819010418,19.174928220724365,126.41938400268555,45.264760751262656,2.5539207458496094,0.0,67.52129873833354,0
17.94645055135091,19.603273578709125,119.63574981689453,15.07179576937051,3.5650227864583335,0.0,49.94651630792734,0
15.601397196451822,15.971548230073077,148.93746185302734,271.0684453686699,3.7694358825683594,0.0,129.2310182894171,0
9.560066223144531,11.551148739877942,153.1711769104004,424.92625299748033,3.0526758829752603,0.0,61.94206684500359,0
17.31927744547526,18.82199031776024,134.7075309753418,85.06323620710464,2.3134117126464844,0.0,41.055911385691424,0
18.703815460205078,20.384545991019074,142.66889190673828,159.5223720989743,3.6532936096191406,0.0,81.75584923444423,0
14.771302541097006,15.063932131504528,130.62106704711914,48.457899524466484,2.300469716389974,0.0,20.01065823996049,0
18.770910898844402,20.05858866655789,144.92472457885742,176.11053924400767,3.5798606872558594,0.0,100.38000532196256,0
16.800460815429688,22.198085656350912,155.81392669677734,578.9364573212661,4.054770151774089,0.0,165.53876412671673,0
16.968093872070312,19.775810515457295,128.19261169433594,42.648292345693335,3.599839528401693,0.0,69.65719373001662,0
11.378231048583984,13.758857927458182,130.54700088500977,46.24104540607368,1.3353640238444011,0.0,67.02455479068489,0
22.44839859008789,21.645932511706004,138.0149040222168,91.90826117660617,5.107947031656901,0.0,83.4485669844093,0
22.188391367594402,21.249606903035115,137.4896697998047,86.23936680308543,6.4075368245442705,0.0,92.54840552358512,0
20.16541798909505,23.273584218131244,119.92876434326172,19.512931822275277,1.6798871358235676,0.0,42.12062689541593,0
19.296260833740234,18.642832417774127,134.10651779174805,67.86765713407658,4.296658833821614,0.0,30.851751613933956,0
12.331340789794922,13.813105699012644,133.5967254638672,65.07339718565345,5.398080190022786,0.0,150.03149703581974,0
9.504069010416666,12.337410140255141,130.02025985717773,41.474579019573866,1.5709698994954426,0.0,66.53433999921968,0
15.383871714274088,17.844476789988235,123.23615646362305,21.92938942828914,2.0854161580403647,0.0,68.97886727334492,0
19.076433817545574,19.712295517723916,127.79154205322266,31.027297677414026,4.58563232421875,0.0,71.70459765750452,0
16.497262318929035,17.47045271801564,123.55158233642578,22.57822574370948,2.070195515950521,0.0,32.874083491816485,0
27.822406768798828,27.18366965582716,160.3995246887207,822.882155980682,10.848241170247396,0.0,156.89563958091694,0
15.820561726888021,18.395866341203252,148.92978286743164,431.65573094841966,3.8942159016927085,0.0,182.71283679319131,0
7.221729278564453,9.43281077972242,123.33740615844727,25.63342653492873,1.4978090922037761,0.0,28.076650940350785,0
8.631458282470703,10.788857040913404,131.59487533569336,47.61407432513079,1.161865234375,0.0,12.166105164029705,0
14.744674682617188,14.594179796949271,142.58265686035156,178.9249956136191,3.1147193908691406,0.0,36.52085788176884,0
25.93505605061849,24.250384063634886,146.92716598510742,234.76661045265791,6.739727020263672,0.0,128.9606869624537,0
19.426403045654297,18.729755790880787,139.76853561401367,128.11371977358067,3.7531445821126304,0.0,34.137088169032666,0
23.621763865152996,21.753792852661523,142.5820655822754,148.87949865538394,6.461869557698567,0.0,52.05340919222585,0
26.499401092529297,23.181187944433965,142.40893173217773,139.12606939836405,14.834608713785807,0.0,100.38228510561433,0
19.379314422607422,20.127732357549174,140.05311584472656,110.46212648610526,4.3218332926432295,0.0,137.41153342332296,0
14.928902943929037,16.58253542580725,149.95090866088867,281.93798636313295,5.210750579833984,0.0,202.17635835137605,0
16.03757603963216,17.653256344144246,132.87616348266602,59.19866643846035,0.9632682800292969,0.0,14.868784436989186,0
9.692682902018229,11.72523943444389,141.58308792114258,131.2560855686752,3.0282185872395835,0.0,70.20680112501748,0
14.101622263590494,17.214951423797196,122.85305786132812,21.362479086965322,2.2941322326660156,0.0,60.448734998622406,0
13.902788798014322,15.158657748589803,142.9391632080078,182.68599049140175,2.6469688415527344,0.0,77.31091202997834,0
13.448357899983725,15.499312792049768,137.53875350952148,94.25892646574357,3.3239059448242188,0.0,94.69095838837156,0
20.202042897542317,21.729087796711678,128.89223098754883,43.91063270995801,4.046031951904297,0.0,75.04980245707081,0
18.088675181070965,20.786627038823433,131.76202392578125,51.81624459136219,3.7245801289876304,0.0,45.750051476049094,0
15.969017028808594,17.735251126605394,134.19800567626953,60.49836219009012,2.46954345703125,0.0,52.32162066819888,0
17.759456634521484,18.339797267750416,141.0050506591797,124.02382271514216,2.5378710428873696,0.0,51.413363882837736,0
7.123898824055989,8.259031769328754,124.19501495361328,27.184961890321574,1.1273523966471355,0.0,11.004314894099025,0
14.971378326416016,16.525116915719625,133.62881469726562,70.99381085898494,2.092137654622396,0.0,47.90248271403629,0
10.681685129801432,12.759824584524441,151.2376937866211,350.05674405157333,5.00445556640625,0.0,157.85655226669064,0
15.02685546875,16.774752753207995,137.42314910888672,128.64279117678234,2.9368693033854165,0.0,89.48315878805437,0
18.507437388102215,19.103709701748745,132.89572143554688,53.76316944647988,4.546349843343099,0.0,83.38639334214926,0
